unique_id,ds,y
bank_calls,2003-04-22 19:55:00,83.0
bank_calls,2003-04-22 20:00:00,93.0
bank_calls,2003-04-22 20:05:00,70.0
bank_calls,2003-04-22 20:10:00,66.0
bank_calls,2003-04-22 20:15:00,67.0
bank_calls,2003-04-22 20:20:00,53.0
bank_calls,2003-04-22 20:25:00,78.0
bank_calls,2003-04-22 20:30:00,78.0
bank_calls,2003-04-22 20:35:00,74.0
bank_calls,2003-04-22 20:40:00,70.0
bank_calls,2003-04-22 20:45:00,74.0
bank_calls,2003-04-22 20:50:00,56.0
bank_calls,2003-04-22 20:55:00,56.0
bank_calls,2003-04-22 21:00:00,54.0
bank_calls,2003-04-23 07:00:00,84.0
bank_calls,2003-04-23 07:05:00,58.0
bank_calls,2003-04-23 07:10:00,59.0
bank_calls,2003-04-23 07:15:00,68.0
bank_calls,2003-04-23 07:20:00,61.0
bank_calls,2003-04-23 07:25:00,80.0
bank_calls,2003-04-23 07:30:00,60.0
bank_calls,2003-04-23 07:35:00,83.0
bank_calls,2003-04-23 07:40:00,71.0
bank_calls,2003-04-23 07:45:00,70.0
bank_calls,2003-04-23 07:50:00,86.0
bank_calls,2003-04-23 07:55:00,71.0
bank_calls,2003-04-23 08:00:00,101.0
bank_calls,2003-04-23 08:05:00,99.0
bank_calls,2003-04-23 08:10:00,113.0
bank_calls,2003-04-23 08:15:00,118.0
bank_calls,2003-04-23 08:20:00,129.0
bank_calls,2003-04-23 08:25:00,138.0
bank_calls,2003-04-23 08:30:00,149.0
bank_calls,2003-04-23 08:35:00,143.0
bank_calls,2003-04-23 08:40:00,155.0
bank_calls,2003-04-23 08:45:00,173.0
bank_calls,2003-04-23 08:50:00,160.0
bank_calls,2003-04-23 08:55:00,176.0
bank_calls,2003-04-23 09:00:00,205.0
bank_calls,2003-04-23 09:05:00,245.0
bank_calls,2003-04-23 09:10:00,220.0
bank_calls,2003-04-23 09:15:00,211.0
bank_calls,2003-04-23 09:20:00,239.0
bank_calls,2003-04-23 09:25:00,243.0
bank_calls,2003-04-23 09:30:00,249.0
bank_calls,2003-04-23 09:35:00,251.0
bank_calls,2003-04-23 09:40:00,258.0
bank_calls,2003-04-23 09:45:00,246.0
bank_calls,2003-04-23 09:50:00,263.0
bank_calls,2003-04-23 09:55:00,249.0
bank_calls,2003-04-23 10:00:00,251.0
bank_calls,2003-04-23 10:05:00,247.0
bank_calls,2003-04-23 10:10:00,236.0
bank_calls,2003-04-23 10:15:00,219.0
bank_calls,2003-04-23 10:20:00,253.0
bank_calls,2003-04-23 10:25:00,256.0
bank_calls,2003-04-23 10:30:00,274.0
bank_calls,2003-04-23 10:35:00,259.0
bank_calls,2003-04-23 10:40:00,239.0
bank_calls,2003-04-23 10:45:00,251.0
bank_calls,2003-04-23 10:50:00,267.0
bank_calls,2003-04-23 10:55:00,226.0
bank_calls,2003-04-23 11:00:00,235.0
bank_calls,2003-04-23 11:05:00,225.0
bank_calls,2003-04-23 11:10:00,261.0
bank_calls,2003-04-23 11:15:00,263.0
bank_calls,2003-04-23 11:20:00,247.0
bank_calls,2003-04-23 11:25:00,236.0
bank_calls,2003-04-23 11:30:00,250.0
bank_calls,2003-04-23 11:35:00,271.0
bank_calls,2003-04-23 11:40:00,205.0
bank_calls,2003-04-23 11:45:00,237.0
bank_calls,2003-04-23 11:50:00,255.0
bank_calls,2003-04-23 11:55:00,250.0
bank_calls,2003-04-23 12:00:00,242.0
bank_calls,2003-04-23 12:05:00,209.0
bank_calls,2003-04-23 12:10:00,217.0
bank_calls,2003-04-23 12:15:00,231.0
bank_calls,2003-04-23 12:20:00,216.0
bank_calls,2003-04-23 12:25:00,220.0
bank_calls,2003-04-23 12:30:00,209.0
bank_calls,2003-04-23 12:35:00,242.0
bank_calls,2003-04-23 12:40:00,226.0
bank_calls,2003-04-23 12:45:00,196.0
bank_calls,2003-04-23 12:50:00,204.0
bank_calls,2003-04-23 12:55:00,256.0
bank_calls,2003-04-23 13:00:00,223.0
bank_calls,2003-04-23 13:05:00,249.0
bank_calls,2003-04-23 13:10:00,236.0
bank_calls,2003-04-23 13:15:00,215.0
bank_calls,2003-04-23 13:20:00,224.0
bank_calls,2003-04-23 13:25:00,216.0
bank_calls,2003-04-23 13:30:00,247.0
bank_calls,2003-04-23 13:35:00,225.0
bank_calls,2003-04-23 13:40:00,227.0
bank_calls,2003-04-23 13:45:00,199.0
bank_calls,2003-04-23 13:50:00,180.0
bank_calls,2003-04-23 13:55:00,213.0
bank_calls,2003-04-23 14:00:00,214.0
bank_calls,2003-04-23 14:05:00,210.0
bank_calls,2003-04-23 14:10:00,216.0
bank_calls,2003-04-23 14:15:00,215.0
bank_calls,2003-04-23 14:20:00,215.0
bank_calls,2003-04-23 14:25:00,205.0
bank_calls,2003-04-23 14:30:00,244.0
bank_calls,2003-04-23 14:35:00,208.0
bank_calls,2003-04-23 14:40:00,201.0
bank_calls,2003-04-23 14:45:00,224.0
bank_calls,2003-04-23 14:50:00,223.0
bank_calls,2003-04-23 14:55:00,208.0
bank_calls,2003-04-23 15:00:00,219.0
bank_calls,2003-04-23 15:05:00,224.0
bank_calls,2003-04-23 15:10:00,204.0
bank_calls,2003-04-23 15:15:00,193.0
bank_calls,2003-04-23 15:20:00,210.0
bank_calls,2003-04-23 15:25:00,208.0
bank_calls,2003-04-23 15:30:00,191.0
bank_calls,2003-04-23 15:35:00,214.0
bank_calls,2003-04-23 15:40:00,208.0
bank_calls,2003-04-23 15:45:00,198.0
bank_calls,2003-04-23 15:50:00,201.0
bank_calls,2003-04-23 15:55:00,211.0
bank_calls,2003-04-23 16:00:00,209.0
bank_calls,2003-04-23 16:05:00,180.0
bank_calls,2003-04-23 16:10:00,181.0
bank_calls,2003-04-23 16:15:00,185.0
bank_calls,2003-04-23 16:20:00,156.0
bank_calls,2003-04-23 16:25:00,199.0
bank_calls,2003-04-23 16:30:00,210.0
bank_calls,2003-04-23 16:35:00,181.0
bank_calls,2003-04-23 16:40:00,164.0
bank_calls,2003-04-23 16:45:00,178.0
bank_calls,2003-04-23 16:50:00,176.0
bank_calls,2003-04-23 16:55:00,164.0
bank_calls,2003-04-23 17:00:00,182.0
bank_calls,2003-04-23 17:05:00,163.0
bank_calls,2003-04-23 17:10:00,140.0
bank_calls,2003-04-23 17:15:00,150.0
bank_calls,2003-04-23 17:20:00,137.0
bank_calls,2003-04-23 17:25:00,148.0
bank_calls,2003-04-23 17:30:00,152.0
bank_calls,2003-04-23 17:35:00,167.0
bank_calls,2003-04-23 17:40:00,139.0
bank_calls,2003-04-23 17:45:00,130.0
bank_calls,2003-04-23 17:50:00,114.0
bank_calls,2003-04-23 17:55:00,117.0
bank_calls,2003-04-23 18:00:00,115.0
bank_calls,2003-04-23 18:05:00,119.0
bank_calls,2003-04-23 18:10:00,130.0
bank_calls,2003-04-23 18:15:00,114.0
bank_calls,2003-04-23 18:20:00,116.0
bank_calls,2003-04-23 18:25:00,117.0
bank_calls,2003-04-23 18:30:00,98.0
bank_calls,2003-04-23 18:35:00,103.0
bank_calls,2003-04-23 18:40:00,96.0
bank_calls,2003-04-23 18:45:00,99.0
bank_calls,2003-04-23 18:50:00,98.0
bank_calls,2003-04-23 18:55:00,112.0
bank_calls,2003-04-23 19:00:00,104.0
bank_calls,2003-04-23 19:05:00,99.0
bank_calls,2003-04-23 19:10:00,108.0
bank_calls,2003-04-23 19:15:00,103.0
bank_calls,2003-04-23 19:20:00,90.0
bank_calls,2003-04-23 19:25:00,92.0
bank_calls,2003-04-23 19:30:00,87.0
bank_calls,2003-04-23 19:35:00,95.0
bank_calls,2003-04-23 19:40:00,77.0
bank_calls,2003-04-23 19:45:00,101.0
bank_calls,2003-04-23 19:50:00,81.0
bank_calls,2003-04-23 19:55:00,99.0
bank_calls,2003-04-23 20:00:00,86.0
bank_calls,2003-04-23 20:05:00,87.0
bank_calls,2003-04-23 20:10:00,75.0
bank_calls,2003-04-23 20:15:00,74.0
bank_calls,2003-04-23 20:20:00,77.0
bank_calls,2003-04-23 20:25:00,86.0
bank_calls,2003-04-23 20:30:00,78.0
bank_calls,2003-04-23 20:35:00,74.0
bank_calls,2003-04-23 20:40:00,83.0
bank_calls,2003-04-23 20:45:00,63.0
bank_calls,2003-04-23 20:50:00,69.0
bank_calls,2003-04-23 20:55:00,65.0
bank_calls,2003-04-23 21:00:00,75.0
bank_calls,2003-04-24 07:00:00,88.0
bank_calls,2003-04-24 07:05:00,74.0
bank_calls,2003-04-24 07:10:00,63.0
bank_calls,2003-04-24 07:15:00,60.0
bank_calls,2003-04-24 07:20:00,55.0
bank_calls,2003-04-24 07:25:00,61.0
bank_calls,2003-04-24 07:30:00,66.0
bank_calls,2003-04-24 07:35:00,87.0
bank_calls,2003-04-24 07:40:00,78.0
bank_calls,2003-04-24 07:45:00,91.0
bank_calls,2003-04-24 07:50:00,76.0
bank_calls,2003-04-24 07:55:00,99.0
bank_calls,2003-04-24 08:00:00,117.0
bank_calls,2003-04-24 08:05:00,114.0
bank_calls,2003-04-24 08:10:00,131.0
bank_calls,2003-04-24 08:15:00,106.0
bank_calls,2003-04-24 08:20:00,118.0
bank_calls,2003-04-24 08:25:00,134.0
bank_calls,2003-04-24 08:30:00,143.0
bank_calls,2003-04-24 08:35:00,137.0
bank_calls,2003-04-24 08:40:00,158.0
bank_calls,2003-04-24 08:45:00,180.0
bank_calls,2003-04-24 08:50:00,164.0
bank_calls,2003-04-24 08:55:00,167.0
bank_calls,2003-04-24 09:00:00,182.0
bank_calls,2003-04-24 09:05:00,227.0
bank_calls,2003-04-24 09:10:00,218.0
bank_calls,2003-04-24 09:15:00,234.0
bank_calls,2003-04-24 09:20:00,220.0
bank_calls,2003-04-24 09:25:00,209.0
bank_calls,2003-04-24 09:30:00,210.0
bank_calls,2003-04-24 09:35:00,238.0
bank_calls,2003-04-24 09:40:00,219.0
bank_calls,2003-04-24 09:45:00,255.0
bank_calls,2003-04-24 09:50:00,241.0
bank_calls,2003-04-24 09:55:00,241.0
bank_calls,2003-04-24 10:00:00,253.0
bank_calls,2003-04-24 10:05:00,255.0
bank_calls,2003-04-24 10:10:00,257.0
bank_calls,2003-04-24 10:15:00,232.0
bank_calls,2003-04-24 10:20:00,250.0
bank_calls,2003-04-24 10:25:00,246.0
bank_calls,2003-04-24 10:30:00,216.0
bank_calls,2003-04-24 10:35:00,258.0
bank_calls,2003-04-24 10:40:00,263.0
bank_calls,2003-04-24 10:45:00,257.0
bank_calls,2003-04-24 10:50:00,237.0
bank_calls,2003-04-24 10:55:00,266.0
bank_calls,2003-04-24 11:00:00,251.0
bank_calls,2003-04-24 11:05:00,242.0
bank_calls,2003-04-24 11:10:00,242.0
bank_calls,2003-04-24 11:15:00,230.0
bank_calls,2003-04-24 11:20:00,269.0
bank_calls,2003-04-24 11:25:00,249.0
bank_calls,2003-04-24 11:30:00,265.0
bank_calls,2003-04-24 11:35:00,213.0
bank_calls,2003-04-24 11:40:00,209.0
bank_calls,2003-04-24 11:45:00,213.0
bank_calls,2003-04-24 11:50:00,220.0
bank_calls,2003-04-24 11:55:00,243.0
bank_calls,2003-04-24 12:00:00,223.0
bank_calls,2003-04-24 12:05:00,227.0
bank_calls,2003-04-24 12:10:00,197.0
bank_calls,2003-04-24 12:15:00,235.0
bank_calls,2003-04-24 12:20:00,240.0
bank_calls,2003-04-24 12:25:00,212.0
bank_calls,2003-04-24 12:30:00,246.0
bank_calls,2003-04-24 12:35:00,229.0
bank_calls,2003-04-24 12:40:00,234.0
bank_calls,2003-04-24 12:45:00,239.0
bank_calls,2003-04-24 12:50:00,230.0
bank_calls,2003-04-24 12:55:00,209.0
bank_calls,2003-04-24 13:00:00,203.0
bank_calls,2003-04-24 13:05:00,204.0
bank_calls,2003-04-24 13:10:00,240.0
bank_calls,2003-04-24 13:15:00,212.0
bank_calls,2003-04-24 13:20:00,209.0
bank_calls,2003-04-24 13:25:00,198.0
bank_calls,2003-04-24 13:30:00,209.0
bank_calls,2003-04-24 13:35:00,211.0
bank_calls,2003-04-24 13:40:00,219.0
bank_calls,2003-04-24 13:45:00,217.0
bank_calls,2003-04-24 13:50:00,193.0
bank_calls,2003-04-24 13:55:00,227.0
bank_calls,2003-04-24 14:00:00,210.0
bank_calls,2003-04-24 14:05:00,193.0
bank_calls,2003-04-24 14:10:00,198.0
bank_calls,2003-04-24 14:15:00,214.0
bank_calls,2003-04-24 14:20:00,219.0
bank_calls,2003-04-24 14:25:00,227.0
bank_calls,2003-04-24 14:30:00,215.0
bank_calls,2003-04-24 14:35:00,208.0
bank_calls,2003-04-24 14:40:00,204.0
bank_calls,2003-04-24 14:45:00,228.0
bank_calls,2003-04-24 14:50:00,217.0
bank_calls,2003-04-24 14:55:00,212.0
bank_calls,2003-04-24 15:00:00,204.0
bank_calls,2003-04-24 15:05:00,211.0
bank_calls,2003-04-24 15:10:00,187.0
bank_calls,2003-04-24 15:15:00,198.0
bank_calls,2003-04-24 15:20:00,202.0
bank_calls,2003-04-24 15:25:00,180.0
bank_calls,2003-04-24 15:30:00,211.0
bank_calls,2003-04-24 15:35:00,197.0
bank_calls,2003-04-24 15:40:00,208.0
bank_calls,2003-04-24 15:45:00,206.0
bank_calls,2003-04-24 15:50:00,222.0
bank_calls,2003-04-24 15:55:00,208.0
bank_calls,2003-04-24 16:00:00,191.0
bank_calls,2003-04-24 16:05:00,184.0
bank_calls,2003-04-24 16:10:00,166.0
bank_calls,2003-04-24 16:15:00,240.0
bank_calls,2003-04-24 16:20:00,180.0
bank_calls,2003-04-24 16:25:00,191.0
bank_calls,2003-04-24 16:30:00,189.0
bank_calls,2003-04-24 16:35:00,198.0
bank_calls,2003-04-24 16:40:00,180.0
bank_calls,2003-04-24 16:45:00,163.0
bank_calls,2003-04-24 16:50:00,174.0
bank_calls,2003-04-24 16:55:00,174.0
bank_calls,2003-04-24 17:00:00,169.0
bank_calls,2003-04-24 17:05:00,149.0
bank_calls,2003-04-24 17:10:00,159.0
bank_calls,2003-04-24 17:15:00,151.0
bank_calls,2003-04-24 17:20:00,141.0
bank_calls,2003-04-24 17:25:00,140.0
bank_calls,2003-04-24 17:30:00,175.0
bank_calls,2003-04-24 17:35:00,132.0
bank_calls,2003-04-24 17:40:00,139.0
bank_calls,2003-04-24 17:45:00,139.0
bank_calls,2003-04-24 17:50:00,113.0
bank_calls,2003-04-24 17:55:00,139.0
bank_calls,2003-04-24 18:00:00,115.0
bank_calls,2003-04-24 18:05:00,121.0
bank_calls,2003-04-24 18:10:00,127.0
bank_calls,2003-04-24 18:15:00,138.0
bank_calls,2003-04-24 18:20:00,128.0
bank_calls,2003-04-24 18:25:00,130.0
bank_calls,2003-04-24 18:30:00,110.0
bank_calls,2003-04-24 18:35:00,113.0
bank_calls,2003-04-24 18:40:00,124.0
bank_calls,2003-04-24 18:45:00,106.0
bank_calls,2003-04-24 18:50:00,116.0
bank_calls,2003-04-24 18:55:00,116.0
bank_calls,2003-04-24 19:00:00,95.0
bank_calls,2003-04-24 19:05:00,79.0
bank_calls,2003-04-24 19:10:00,107.0
bank_calls,2003-04-24 19:15:00,96.0
bank_calls,2003-04-24 19:20:00,99.0
bank_calls,2003-04-24 19:25:00,111.0
bank_calls,2003-04-24 19:30:00,104.0
bank_calls,2003-04-24 19:35:00,96.0
bank_calls,2003-04-24 19:40:00,92.0
bank_calls,2003-04-24 19:45:00,92.0
bank_calls,2003-04-24 19:50:00,91.0
bank_calls,2003-04-24 19:55:00,82.0
bank_calls,2003-04-24 20:00:00,103.0
bank_calls,2003-04-24 20:05:00,86.0
bank_calls,2003-04-24 20:10:00,86.0
bank_calls,2003-04-24 20:15:00,67.0
bank_calls,2003-04-24 20:20:00,67.0
bank_calls,2003-04-24 20:25:00,82.0
bank_calls,2003-04-24 20:30:00,75.0
bank_calls,2003-04-24 20:35:00,70.0
bank_calls,2003-04-24 20:40:00,86.0
bank_calls,2003-04-24 20:45:00,84.0
bank_calls,2003-04-24 20:50:00,76.0
bank_calls,2003-04-24 20:55:00,69.0
bank_calls,2003-04-24 21:00:00,83.0
bank_calls,2003-04-25 07:00:00,110.0
bank_calls,2003-04-25 07:05:00,100.0
bank_calls,2003-04-25 07:10:00,81.0
bank_calls,2003-04-25 07:15:00,64.0
bank_calls,2003-04-25 07:20:00,84.0
bank_calls,2003-04-25 07:25:00,81.0
bank_calls,2003-04-25 07:30:00,79.0
bank_calls,2003-04-25 07:35:00,73.0
bank_calls,2003-04-25 07:40:00,83.0
bank_calls,2003-04-25 07:45:00,104.0
bank_calls,2003-04-25 07:50:00,95.0
bank_calls,2003-04-25 07:55:00,98.0
bank_calls,2003-04-25 08:00:00,115.0
bank_calls,2003-04-25 08:05:00,135.0
bank_calls,2003-04-25 08:10:00,133.0
bank_calls,2003-04-25 08:15:00,144.0
bank_calls,2003-04-25 08:20:00,147.0
bank_calls,2003-04-25 08:25:00,160.0
bank_calls,2003-04-25 08:30:00,157.0
bank_calls,2003-04-25 08:35:00,165.0
bank_calls,2003-04-25 08:40:00,168.0
bank_calls,2003-04-25 08:45:00,175.0
bank_calls,2003-04-25 08:50:00,218.0
bank_calls,2003-04-25 08:55:00,184.0
bank_calls,2003-04-25 09:00:00,236.0
bank_calls,2003-04-25 09:05:00,237.0
bank_calls,2003-04-25 09:10:00,236.0
bank_calls,2003-04-25 09:15:00,241.0
bank_calls,2003-04-25 09:20:00,252.0
bank_calls,2003-04-25 09:25:00,256.0
bank_calls,2003-04-25 09:30:00,249.0
bank_calls,2003-04-25 09:35:00,273.0
bank_calls,2003-04-25 09:40:00,264.0
bank_calls,2003-04-25 09:45:00,254.0
bank_calls,2003-04-25 09:50:00,270.0
bank_calls,2003-04-25 09:55:00,263.0
bank_calls,2003-04-25 10:00:00,284.0
bank_calls,2003-04-25 10:05:00,265.0
bank_calls,2003-04-25 10:10:00,242.0
bank_calls,2003-04-25 10:15:00,260.0
bank_calls,2003-04-25 10:20:00,279.0
bank_calls,2003-04-25 10:25:00,282.0
bank_calls,2003-04-25 10:30:00,268.0
bank_calls,2003-04-25 10:35:00,252.0
bank_calls,2003-04-25 10:40:00,263.0
bank_calls,2003-04-25 10:45:00,266.0
bank_calls,2003-04-25 10:50:00,271.0
bank_calls,2003-04-25 10:55:00,287.0
bank_calls,2003-04-25 11:00:00,274.0
bank_calls,2003-04-25 11:05:00,259.0
bank_calls,2003-04-25 11:10:00,250.0
bank_calls,2003-04-25 11:15:00,243.0
bank_calls,2003-04-25 11:20:00,259.0
bank_calls,2003-04-25 11:25:00,234.0
bank_calls,2003-04-25 11:30:00,237.0
bank_calls,2003-04-25 11:35:00,251.0
bank_calls,2003-04-25 11:40:00,242.0
bank_calls,2003-04-25 11:45:00,236.0
bank_calls,2003-04-25 11:50:00,263.0
bank_calls,2003-04-25 11:55:00,237.0
bank_calls,2003-04-25 12:00:00,198.0
bank_calls,2003-04-25 12:05:00,248.0
bank_calls,2003-04-25 12:10:00,213.0
bank_calls,2003-04-25 12:15:00,226.0
bank_calls,2003-04-25 12:20:00,237.0
bank_calls,2003-04-25 12:25:00,230.0
bank_calls,2003-04-25 12:30:00,244.0
bank_calls,2003-04-25 12:35:00,249.0
bank_calls,2003-04-25 12:40:00,232.0
bank_calls,2003-04-25 12:45:00,208.0
bank_calls,2003-04-25 12:50:00,230.0
bank_calls,2003-04-25 12:55:00,245.0
bank_calls,2003-04-25 13:00:00,230.0
bank_calls,2003-04-25 13:05:00,223.0
bank_calls,2003-04-25 13:10:00,219.0
bank_calls,2003-04-25 13:15:00,239.0
bank_calls,2003-04-25 13:20:00,215.0
bank_calls,2003-04-25 13:25:00,192.0
bank_calls,2003-04-25 13:30:00,214.0
bank_calls,2003-04-25 13:35:00,229.0
bank_calls,2003-04-25 13:40:00,211.0
bank_calls,2003-04-25 13:45:00,202.0
bank_calls,2003-04-25 13:50:00,216.0
bank_calls,2003-04-25 13:55:00,220.0
bank_calls,2003-04-25 14:00:00,213.0
bank_calls,2003-04-25 14:05:00,239.0
bank_calls,2003-04-25 14:10:00,187.0
bank_calls,2003-04-25 14:15:00,217.0
bank_calls,2003-04-25 14:20:00,201.0
bank_calls,2003-04-25 14:25:00,198.0
bank_calls,2003-04-25 14:30:00,206.0
bank_calls,2003-04-25 14:35:00,183.0
bank_calls,2003-04-25 14:40:00,218.0
bank_calls,2003-04-25 14:45:00,233.0
bank_calls,2003-04-25 14:50:00,216.0
bank_calls,2003-04-25 14:55:00,196.0
bank_calls,2003-04-25 15:00:00,222.0
bank_calls,2003-04-25 15:05:00,201.0
bank_calls,2003-04-25 15:10:00,208.0
bank_calls,2003-04-25 15:15:00,241.0
bank_calls,2003-04-25 15:20:00,204.0
bank_calls,2003-04-25 15:25:00,223.0
bank_calls,2003-04-25 15:30:00,196.0
bank_calls,2003-04-25 15:35:00,233.0
bank_calls,2003-04-25 15:40:00,229.0
bank_calls,2003-04-25 15:45:00,190.0
bank_calls,2003-04-25 15:50:00,194.0
bank_calls,2003-04-25 15:55:00,191.0
bank_calls,2003-04-25 16:00:00,192.0
bank_calls,2003-04-25 16:05:00,185.0
bank_calls,2003-04-25 16:10:00,191.0
bank_calls,2003-04-25 16:15:00,211.0
bank_calls,2003-04-25 16:20:00,183.0
bank_calls,2003-04-25 16:25:00,166.0
bank_calls,2003-04-25 16:30:00,184.0
bank_calls,2003-04-25 16:35:00,181.0
bank_calls,2003-04-25 16:40:00,178.0
bank_calls,2003-04-25 16:45:00,172.0
bank_calls,2003-04-25 16:50:00,181.0
bank_calls,2003-04-25 16:55:00,168.0
bank_calls,2003-04-25 17:00:00,177.0
bank_calls,2003-04-25 17:05:00,142.0
bank_calls,2003-04-25 17:10:00,129.0
bank_calls,2003-04-25 17:15:00,158.0
bank_calls,2003-04-25 17:20:00,143.0
bank_calls,2003-04-25 17:25:00,144.0
bank_calls,2003-04-25 17:30:00,134.0
bank_calls,2003-04-25 17:35:00,131.0
bank_calls,2003-04-25 17:40:00,121.0
bank_calls,2003-04-25 17:45:00,134.0
bank_calls,2003-04-25 17:50:00,129.0
bank_calls,2003-04-25 17:55:00,131.0
bank_calls,2003-04-25 18:00:00,123.0
bank_calls,2003-04-25 18:05:00,128.0
bank_calls,2003-04-25 18:10:00,98.0
bank_calls,2003-04-25 18:15:00,107.0
bank_calls,2003-04-25 18:20:00,121.0
bank_calls,2003-04-25 18:25:00,121.0
bank_calls,2003-04-25 18:30:00,104.0
bank_calls,2003-04-25 18:35:00,109.0
bank_calls,2003-04-25 18:40:00,97.0
bank_calls,2003-04-25 18:45:00,113.0
bank_calls,2003-04-25 18:50:00,106.0
bank_calls,2003-04-25 18:55:00,109.0
bank_calls,2003-04-25 19:00:00,91.0
bank_calls,2003-04-25 19:05:00,77.0
bank_calls,2003-04-25 19:10:00,97.0
bank_calls,2003-04-25 19:15:00,90.0
bank_calls,2003-04-25 19:20:00,63.0
bank_calls,2003-04-25 19:25:00,86.0
bank_calls,2003-04-25 19:30:00,88.0
bank_calls,2003-04-25 19:35:00,82.0
bank_calls,2003-04-25 19:40:00,71.0
bank_calls,2003-04-25 19:45:00,70.0
bank_calls,2003-04-25 19:50:00,61.0
bank_calls,2003-04-25 19:55:00,83.0
bank_calls,2003-04-25 20:00:00,80.0
bank_calls,2003-04-25 20:05:00,75.0
bank_calls,2003-04-25 20:10:00,70.0
bank_calls,2003-04-25 20:15:00,65.0
bank_calls,2003-04-25 20:20:00,57.0
bank_calls,2003-04-25 20:25:00,62.0
bank_calls,2003-04-25 20:30:00,67.0
bank_calls,2003-04-25 20:35:00,68.0
bank_calls,2003-04-25 20:40:00,64.0
bank_calls,2003-04-25 20:45:00,72.0
bank_calls,2003-04-25 20:50:00,38.0
bank_calls,2003-04-25 20:55:00,59.0
bank_calls,2003-04-25 21:00:00,55.0
bank_calls,2003-04-28 07:00:00,72.0
bank_calls,2003-04-28 07:05:00,66.0
bank_calls,2003-04-28 07:10:00,62.0
bank_calls,2003-04-28 07:15:00,49.0
bank_calls,2003-04-28 07:20:00,57.0
bank_calls,2003-04-28 07:25:00,66.0
bank_calls,2003-04-28 07:30:00,60.0
bank_calls,2003-04-28 07:35:00,68.0
bank_calls,2003-04-28 07:40:00,79.0
bank_calls,2003-04-28 07:45:00,77.0
bank_calls,2003-04-28 07:50:00,88.0
bank_calls,2003-04-28 07:55:00,85.0
bank_calls,2003-04-28 08:00:00,108.0
bank_calls,2003-04-28 08:05:00,123.0
bank_calls,2003-04-28 08:10:00,131.0
bank_calls,2003-04-28 08:15:00,121.0
bank_calls,2003-04-28 08:20:00,154.0
bank_calls,2003-04-28 08:25:00,146.0
bank_calls,2003-04-28 08:30:00,145.0
bank_calls,2003-04-28 08:35:00,170.0
bank_calls,2003-04-28 08:40:00,180.0
bank_calls,2003-04-28 08:45:00,210.0
bank_calls,2003-04-28 08:50:00,176.0
bank_calls,2003-04-28 08:55:00,186.0
bank_calls,2003-04-28 09:00:00,225.0
bank_calls,2003-04-28 09:05:00,288.0
bank_calls,2003-04-28 09:10:00,275.0
bank_calls,2003-04-28 09:15:00,271.0
bank_calls,2003-04-28 09:20:00,281.0
bank_calls,2003-04-28 09:25:00,279.0
bank_calls,2003-04-28 09:30:00,273.0
bank_calls,2003-04-28 09:35:00,304.0
bank_calls,2003-04-28 09:40:00,279.0
bank_calls,2003-04-28 09:45:00,282.0
bank_calls,2003-04-28 09:50:00,306.0
bank_calls,2003-04-28 09:55:00,276.0
bank_calls,2003-04-28 10:00:00,304.0
bank_calls,2003-04-28 10:05:00,268.0
bank_calls,2003-04-28 10:10:00,291.0
bank_calls,2003-04-28 10:15:00,299.0
bank_calls,2003-04-28 10:20:00,275.0
bank_calls,2003-04-28 10:25:00,304.0
bank_calls,2003-04-28 10:30:00,328.0
bank_calls,2003-04-28 10:35:00,297.0
bank_calls,2003-04-28 10:40:00,283.0
bank_calls,2003-04-28 10:45:00,285.0
bank_calls,2003-04-28 10:50:00,286.0
bank_calls,2003-04-28 10:55:00,290.0
bank_calls,2003-04-28 11:00:00,273.0
bank_calls,2003-04-28 11:05:00,273.0
bank_calls,2003-04-28 11:10:00,251.0
bank_calls,2003-04-28 11:15:00,291.0
bank_calls,2003-04-28 11:20:00,274.0
bank_calls,2003-04-28 11:25:00,305.0
bank_calls,2003-04-28 11:30:00,274.0
bank_calls,2003-04-28 11:35:00,255.0
bank_calls,2003-04-28 11:40:00,281.0
bank_calls,2003-04-28 11:45:00,271.0
bank_calls,2003-04-28 11:50:00,256.0
bank_calls,2003-04-28 11:55:00,249.0
bank_calls,2003-04-28 12:00:00,284.0
bank_calls,2003-04-28 12:05:00,267.0
bank_calls,2003-04-28 12:10:00,259.0
bank_calls,2003-04-28 12:15:00,289.0
bank_calls,2003-04-28 12:20:00,278.0
bank_calls,2003-04-28 12:25:00,254.0
bank_calls,2003-04-28 12:30:00,269.0
bank_calls,2003-04-28 12:35:00,242.0
bank_calls,2003-04-28 12:40:00,248.0
bank_calls,2003-04-28 12:45:00,245.0
bank_calls,2003-04-28 12:50:00,229.0
bank_calls,2003-04-28 12:55:00,256.0
bank_calls,2003-04-28 13:00:00,253.0
bank_calls,2003-04-28 13:05:00,234.0
bank_calls,2003-04-28 13:10:00,213.0
bank_calls,2003-04-28 13:15:00,212.0
bank_calls,2003-04-28 13:20:00,249.0
bank_calls,2003-04-28 13:25:00,250.0
bank_calls,2003-04-28 13:30:00,226.0
bank_calls,2003-04-28 13:35:00,239.0
bank_calls,2003-04-28 13:40:00,240.0
bank_calls,2003-04-28 13:45:00,233.0
bank_calls,2003-04-28 13:50:00,250.0
bank_calls,2003-04-28 13:55:00,242.0
bank_calls,2003-04-28 14:00:00,209.0
bank_calls,2003-04-28 14:05:00,210.0
bank_calls,2003-04-28 14:10:00,226.0
