unique_id,ds,y,Exogenous1,Exogenous2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
NP,2018-10-25 01:00:00,38.54,39706.0,4422.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 02:00:00,37.63,39407.0,4444.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 03:00:00,37.76,39503.0,4512.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 04:00:00,38.23,40106.0,4462.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 05:00:00,40.97,42198.0,4402.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 06:00:00,45.18,46066.0,4384.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 07:00:00,47.47,49208.0,4285.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 08:00:00,47.66,49917.0,4174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 09:00:00,47.53,49756.0,4097.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 10:00:00,46.82,49555.0,4085.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 11:00:00,46.38,48987.0,4290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 12:00:00,45.1,48359.0,4446.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 13:00:00,44.6,47956.0,4366.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 14:00:00,44.81,47691.0,4270.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 15:00:00,45.37,47617.0,4283.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 16:00:00,46.22,48096.0,4386.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 17:00:00,47.06,49256.0,4089.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 18:00:00,47.95,49782.0,3923.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 19:00:00,47.98,49404.0,3700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 20:00:00,46.93,48079.0,3513.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 21:00:00,46.25,46720.0,3196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 22:00:00,45.23,44712.0,2884.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-25 23:00:00,44.3,42441.0,2556.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-10-26 00:00:00,45.0,41133.0,2272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 01:00:00,44.76,40301.0,1996.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 02:00:00,44.82,39992.0,1706.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 03:00:00,45.18,40067.0,1460.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 04:00:00,45.77,40679.0,1195.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 05:00:00,47.33,42904.0,1020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 06:00:00,48.66,47096.0,1035.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 07:00:00,58.31,50713.0,1097.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 08:00:00,61.51,51405.0,1172.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 09:00:00,56.46,51298.0,1353.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 10:00:00,55.07,51282.0,1560.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 11:00:00,51.25,50733.0,1749.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 12:00:00,49.28,49880.0,1890.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 13:00:00,48.19,49225.0,1892.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 14:00:00,47.79,48617.0,1788.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 15:00:00,47.69,48370.0,1603.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 16:00:00,47.9,48722.0,1465.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 17:00:00,49.72,49668.0,1316.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 18:00:00,51.37,50233.0,1352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 19:00:00,50.03,49339.0,1308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 20:00:00,47.19,47568.0,1328.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 21:00:00,46.96,46265.0,1550.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 22:00:00,44.25,44602.0,1769.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-26 23:00:00,42.5,42696.0,2049.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-10-27 00:00:00,42.96,41266.0,2759.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 01:00:00,40.98,40521.0,2887.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 02:00:00,39.65,40095.0,3108.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 03:00:00,38.88,40055.0,3525.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 04:00:00,39.27,40337.0,3627.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 05:00:00,40.2,41171.0,3647.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 06:00:00,40.6,42314.0,3592.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 07:00:00,43.38,43709.0,3485.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 08:00:00,44.71,45374.0,3399.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 09:00:00,45.59,46805.0,3355.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 10:00:00,46.0,47452.0,3302.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 11:00:00,46.09,47412.0,3312.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 12:00:00,45.6,47044.0,3191.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 13:00:00,45.47,46598.0,2834.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 14:00:00,45.48,46276.0,2533.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 15:00:00,45.25,46342.0,2311.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 16:00:00,46.09,47221.0,2226.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 17:00:00,46.77,48716.0,2031.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 18:00:00,47.62,49594.0,1921.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 19:00:00,46.95,48576.0,1837.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 20:00:00,46.14,46918.0,1688.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 21:00:00,45.82,45806.0,1590.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 22:00:00,45.82,44632.0,1436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-27 23:00:00,44.23,43391.0,1321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-10-28 00:00:00,44.53,42676.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 01:00:00,43.58,41747.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 02:00:00,41.605,41012.5,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 03:00:00,40.12,41106.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 04:00:00,40.01,41373.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 05:00:00,40.93,41926.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 06:00:00,41.94,42791.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 07:00:00,43.59,43663.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 08:00:00,45.02,44962.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 09:00:00,45.92,46141.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 10:00:00,46.21,46976.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 11:00:00,45.9,47049.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 12:00:00,45.61,46772.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 13:00:00,44.96,46587.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 14:00:00,44.38,46655.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 15:00:00,45.19,47132.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 16:00:00,45.84,48378.0,2307.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 17:00:00,47.74,50199.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 18:00:00,47.74,50677.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 19:00:00,46.28,49986.0,2743.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 20:00:00,44.98,48816.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 21:00:00,44.24,48044.0,2824.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 22:00:00,42.58,46541.0,2838.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-28 23:00:00,40.99,44724.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NP,2018-10-29 00:00:00,40.42,44069.0,2833.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 01:00:00,39.92,43577.0,2927.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 02:00:00,39.52,43336.0,3010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 03:00:00,39.92,43501.0,3005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 04:00:00,40.58,44231.0,3030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 05:00:00,43.76,46587.0,3105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 06:00:00,46.21,50973.0,3149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 07:00:00,49.32,54496.0,3130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 08:00:00,50.41,55212.0,3115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 09:00:00,49.63,55003.0,3222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 10:00:00,48.65,54760.0,3537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 11:00:00,47.64,54247.0,3890.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 12:00:00,47.01,53560.0,4003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 13:00:00,46.62,53380.0,4004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 14:00:00,46.26,53261.0,4080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 15:00:00,46.34,53520.0,4190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 16:00:00,47.02,54264.0,3976.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 17:00:00,47.58,55404.0,4039.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 18:00:00,47.36,55080.0,4087.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 19:00:00,45.7,54300.0,4161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 20:00:00,45.02,52747.0,4123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 21:00:00,43.26,51185.0,4139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 22:00:00,41.18,49117.0,4074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-29 23:00:00,39.09,46651.0,4263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 00:00:00,40.01,44931.0,4158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 01:00:00,39.19,44057.0,4111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 02:00:00,38.57,43712.0,4141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 03:00:00,38.91,43766.0,4078.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 04:00:00,39.62,44319.0,4051.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 05:00:00,41.04,46512.0,4094.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 06:00:00,42.91,50553.0,4086.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 07:00:00,44.85,53748.0,4015.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 08:00:00,44.78,54192.0,3917.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 09:00:00,44.2,54129.0,3893.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 10:00:00,43.95,54080.0,3988.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 11:00:00,44.06,53744.0,3887.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 12:00:00,43.8,53185.0,3533.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 13:00:00,43.73,53037.0,3260.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 14:00:00,43.88,52811.0,3190.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 15:00:00,44.63,52857.0,3249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 16:00:00,45.35,53386.0,3103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 17:00:00,46.3,54148.0,3110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 18:00:00,46.07,53916.0,3138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 19:00:00,44.89,52882.0,3147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 20:00:00,44.0,51169.0,2919.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 21:00:00,42.75,49573.0,2649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 22:00:00,40.26,47205.0,2590.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-30 23:00:00,39.04,44747.0,2632.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NP,2018-10-31 00:00:00,37.24,42366.0,2568.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 01:00:00,37.03,41450.0,2549.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 02:00:00,36.84,41049.0,2565.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 03:00:00,37.03,41110.0,2551.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 04:00:00,38.42,41712.0,2683.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 05:00:00,40.84,43842.0,3069.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 06:00:00,43.67,47959.0,3435.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 07:00:00,45.57,51192.0,3651.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 08:00:00,45.45,51691.0,3798.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 09:00:00,44.66,51471.0,3895.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 10:00:00,44.09,51403.0,3976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 11:00:00,44.41,51215.0,3778.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 12:00:00,44.42,50702.0,3257.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 13:00:00,44.73,50566.0,2678.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 14:00:00,45.44,50362.0,2105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 15:00:00,46.69,50653.0,1628.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 16:00:00,47.35,51311.0,1293.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 17:00:00,47.93,52222.0,1127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 18:00:00,47.65,52077.0,1014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 19:00:00,45.51,51152.0,1027.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 20:00:00,44.66,49473.0,1162.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 21:00:00,43.66,47994.0,1227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 22:00:00,42.21,45784.0,1227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-10-31 23:00:00,40.23,43438.0,1275.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NP,2018-11-01 00:00:00,41.05,41453.0,1368.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 01:00:00,41.1,40671.0,1509.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 02:00:00,40.59,40339.0,1754.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 03:00:00,40.09,40527.0,1981.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 04:00:00,40.07,41238.0,2153.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 05:00:00,42.78,43508.0,2279.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 06:00:00,44.05,47794.0,2400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 07:00:00,44.56,51258.0,2442.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 08:00:00,45.36,51863.0,2462.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 09:00:00,45.08,51581.0,2490.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 10:00:00,45.4,51331.0,2501.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 11:00:00,45.93,50705.0,2359.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 12:00:00,46.27,50067.0,2117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 13:00:00,47.07,49909.0,2024.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 14:00:00,46.74,49975.0,2025.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 15:00:00,46.71,50091.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 16:00:00,47.45,50972.0,1930.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 17:00:00,48.36,52176.0,1952.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 18:00:00,49.06,51899.0,1909.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 19:00:00,47.54,51031.0,1806.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 20:00:00,46.19,49471.0,1525.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 21:00:00,44.79,47937.0,1209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 22:00:00,43.9,45665.0,1048.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-01 23:00:00,41.93,43259.0,1029.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NP,2018-11-02 00:00:00,42.22,40422.0,732.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 01:00:00,40.98,39552.0,809.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 02:00:00,40.8,39246.0,902.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 03:00:00,40.55,39278.0,1086.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 04:00:00,41.16,39863.0,1391.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 05:00:00,44.04,42183.0,1763.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 06:00:00,45.56,46087.0,2060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 07:00:00,47.25,49468.0,2290.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 08:00:00,47.62,50186.0,2383.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 09:00:00,46.61,49982.0,2501.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 10:00:00,45.83,50080.0,2773.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 11:00:00,45.07,49559.0,3015.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 12:00:00,45.27,48778.0,3132.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 13:00:00,45.86,48247.0,3141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 14:00:00,45.4,47904.0,3099.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 15:00:00,45.05,48165.0,2980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 16:00:00,46.04,49246.0,2751.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 17:00:00,46.92,49760.0,2701.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 18:00:00,46.64,49070.0,2641.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 19:00:00,44.89,47837.0,2535.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 20:00:00,44.2,45874.0,2360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 21:00:00,43.94,44440.0,2152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 22:00:00,43.45,42702.0,1988.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-02 23:00:00,42.54,40831.0,1937.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NP,2018-11-03 00:00:00,42.87,38955.0,1487.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 01:00:00,42.15,38072.0,1358.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 02:00:00,41.7,37657.0,1221.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 03:00:00,41.64,37634.0,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 04:00:00,41.92,37890.0,946.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 05:00:00,42.85,38725.0,814.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 06:00:00,43.19,39874.0,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 07:00:00,43.54,41143.0,756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 08:00:00,44.17,42894.0,785.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 09:00:00,44.95,44401.0,818.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 10:00:00,45.28,45085.0,871.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 11:00:00,45.01,44992.0,967.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 12:00:00,44.5,44636.0,1066.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 13:00:00,44.29,44344.0,1172.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 14:00:00,44.6,44267.0,1234.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 15:00:00,44.7,44894.0,1305.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 16:00:00,45.61,46543.0,1285.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 17:00:00,46.28,48015.0,1443.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 18:00:00,45.82,47930.0,1595.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 19:00:00,44.89,46835.0,1642.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 20:00:00,44.21,45205.0,1661.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 21:00:00,43.75,44367.0,1692.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 22:00:00,42.33,43008.0,1778.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-03 23:00:00,41.44,41399.0,1842.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NP,2018-11-04 00:00:00,42.44,39696.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
