ds,unique_id,y,Holiday
2012-05-15 08:00:00,Demand,5906.467096,False
2012-05-15 08:30:00,Demand,5890.57923,False
2012-05-15 09:00:00,Demand,5881.437518,False
2012-05-15 09:30:00,Demand,5785.08497,False
2012-05-15 10:00:00,Demand,5715.712598,False
2012-05-15 10:30:00,Demand,5670.85116,False
2012-05-15 11:00:00,Demand,5629.632746,False
2012-05-15 11:30:00,Demand,5619.705144,False
2012-05-15 12:00:00,Demand,5592.180248,False
2012-05-15 12:30:00,Demand,5551.190114,False
2012-05-15 13:00:00,Demand,5566.359966,False
2012-05-15 13:30:00,Demand,5571.57231,False
2012-05-15 14:00:00,Demand,5540.87731,False
2012-05-15 14:30:00,Demand,5504.160184,False
2012-05-15 15:00:00,Demand,5446.658312,False
2012-05-15 15:30:00,Demand,5436.480686,False
2012-05-15 16:00:00,Demand,5507.670842,False
2012-05-15 16:30:00,Demand,5682.374646,False
2012-05-15 17:00:00,Demand,5943.759098,False
2012-05-15 17:30:00,Demand,6250.065974,False
2012-05-15 18:00:00,Demand,6263.343312,False
2012-05-15 18:30:00,Demand,6152.99264,False
2012-05-15 19:00:00,Demand,5987.13642,False
2012-05-15 19:30:00,Demand,5839.327218,False
2012-05-15 20:00:00,Demand,5681.721666,False
2012-05-15 20:30:00,Demand,5527.120902,False
2012-05-15 21:00:00,Demand,5320.704426,False
2012-05-15 21:30:00,Demand,5089.144276,False
2012-05-15 22:00:00,Demand,4900.112348,False
2012-05-15 22:30:00,Demand,4766.114224,False
2012-05-15 23:00:00,Demand,4882.860314,False
2012-05-15 23:30:00,Demand,4732.805216,False
2012-05-16 00:00:00,Demand,4486.616066,False
2012-05-16 00:30:00,Demand,4287.644338,False
2012-05-16 01:00:00,Demand,4456.62829,False
2012-05-16 01:30:00,Demand,4353.326974,False
2012-05-16 02:00:00,Demand,4168.365708,False
2012-05-16 02:30:00,Demand,4021.917436,False
2012-05-16 03:00:00,Demand,3904.027628,False
2012-05-16 03:30:00,Demand,3814.027996,False
2012-05-16 04:00:00,Demand,3808.222978,False
2012-05-16 04:30:00,Demand,3832.005526,False
2012-05-16 05:00:00,Demand,3987.169864,False
2012-05-16 05:30:00,Demand,4226.731394,False
2012-05-16 06:00:00,Demand,4638.531122,False
2012-05-16 06:30:00,Demand,5129.008448,False
2012-05-16 07:00:00,Demand,5434.105312,False
2012-05-16 07:30:00,Demand,5720.162716,False
2012-05-16 08:00:00,Demand,5842.622534,False
2012-05-16 08:30:00,Demand,5825.207598,False
2012-05-16 09:00:00,Demand,5852.83528,False
2012-05-16 09:30:00,Demand,5802.472144,False
2012-05-16 10:00:00,Demand,5739.930554,False
2012-05-16 10:30:00,Demand,5657.09182,False
2012-05-16 11:00:00,Demand,5611.891146,False
2012-05-16 11:30:00,Demand,5587.175042,False
2012-05-16 12:00:00,Demand,5553.823982,False
2012-05-16 12:30:00,Demand,5498.020676,False
2012-05-16 13:00:00,Demand,5507.979662,False
2012-05-16 13:30:00,Demand,5478.84781,False
2012-05-16 14:00:00,Demand,5427.875144,False
2012-05-16 14:30:00,Demand,5386.573016,False
2012-05-16 15:00:00,Demand,5338.519112,False
2012-05-16 15:30:00,Demand,5349.520148,False
2012-05-16 16:00:00,Demand,5422.328318,False
2012-05-16 16:30:00,Demand,5552.286084,False
2012-05-16 17:00:00,Demand,5807.877266,False
2012-05-16 17:30:00,Demand,6175.291032,False
2012-05-16 18:00:00,Demand,6229.075436,False
2012-05-16 18:30:00,Demand,6100.637592,False
2012-05-16 19:00:00,Demand,5924.113566,False
2012-05-16 19:30:00,Demand,5788.713606,False
2012-05-16 20:00:00,Demand,5645.499994,False
2012-05-16 20:30:00,Demand,5516.663432,False
2012-05-16 21:00:00,Demand,5337.810338,False
2012-05-16 21:30:00,Demand,5107.993084,False
2012-05-16 22:00:00,Demand,4888.311974,False
2012-05-16 22:30:00,Demand,4753.340662,False
2012-05-16 23:00:00,Demand,4917.109992,False
2012-05-16 23:30:00,Demand,4785.745106,False
2012-05-17 00:00:00,Demand,4550.396954,False
2012-05-17 00:30:00,Demand,4327.804164,False
2012-05-17 01:00:00,Demand,4491.48751,False
2012-05-17 01:30:00,Demand,4383.875028,False
2012-05-17 02:00:00,Demand,4230.617418,False
2012-05-17 02:30:00,Demand,4082.116298,False
2012-05-17 03:00:00,Demand,3977.191616,False
2012-05-17 03:30:00,Demand,3917.017474,False
2012-05-17 04:00:00,Demand,3876.540508,False
2012-05-17 04:30:00,Demand,3905.358878,False
2012-05-17 05:00:00,Demand,4049.100998,False
2012-05-17 05:30:00,Demand,4269.732094,False
2012-05-17 06:00:00,Demand,4729.3869,False
2012-05-17 06:30:00,Demand,5221.172444,False
2012-05-17 07:00:00,Demand,5468.787442,False
2012-05-17 07:30:00,Demand,5791.471714,False
2012-05-17 08:00:00,Demand,5861.877888,False
2012-05-17 08:30:00,Demand,5791.032782,False
2012-05-17 09:00:00,Demand,5768.907732,False
2012-05-17 09:30:00,Demand,5671.528744,False
2012-05-17 10:00:00,Demand,5583.198616,False
2012-05-17 10:30:00,Demand,5515.874864,False
2012-05-17 11:00:00,Demand,5436.928638,False
2012-05-17 11:30:00,Demand,5399.229634,False
2012-05-17 12:00:00,Demand,5358.668108,False
2012-05-17 12:30:00,Demand,5323.932236,False
2012-05-17 13:00:00,Demand,5339.42391,False
2012-05-17 13:30:00,Demand,5322.302702,False
2012-05-17 14:00:00,Demand,5307.940692,False
2012-05-17 14:30:00,Demand,5292.462526,False
2012-05-17 15:00:00,Demand,5262.331558,False
2012-05-17 15:30:00,Demand,5274.174364,False
2012-05-17 16:00:00,Demand,5342.430234,False
2012-05-17 16:30:00,Demand,5470.063192,False
2012-05-17 17:00:00,Demand,5708.739762,False
2012-05-17 17:30:00,Demand,6092.791084,False
2012-05-17 18:00:00,Demand,6166.966194,False
2012-05-17 18:30:00,Demand,6090.279744,False
2012-05-17 19:00:00,Demand,5961.605132,False
2012-05-17 19:30:00,Demand,5840.594866,False
2012-05-17 20:00:00,Demand,5722.195048,False
2012-05-17 20:30:00,Demand,5613.964084,False
2012-05-17 21:00:00,Demand,5400.83087,False
2012-05-17 21:30:00,Demand,5159.580548,False
2012-05-17 22:00:00,Demand,4940.763164,False
2012-05-17 22:30:00,Demand,4786.962112,False
2012-05-17 23:00:00,Demand,4880.208266,False
2012-05-17 23:30:00,Demand,4695.958302,False
2012-05-18 00:00:00,Demand,4439.51884,False
2012-05-18 00:30:00,Demand,4248.030474,False
2012-05-18 01:00:00,Demand,4397.634488,False
2012-05-18 01:30:00,Demand,4264.94983,False
2012-05-18 02:00:00,Demand,4067.74379,False
2012-05-18 02:30:00,Demand,3914.771492,False
2012-05-18 03:00:00,Demand,3807.719016,False
2012-05-18 03:30:00,Demand,3739.290332,False
2012-05-18 04:00:00,Demand,3743.910558,False
2012-05-18 04:30:00,Demand,3775.17113,False
2012-05-18 05:00:00,Demand,3919.920046,False
2012-05-18 05:30:00,Demand,4103.171402,False
2012-05-18 06:00:00,Demand,4540.20659,False
2012-05-18 06:30:00,Demand,5019.732306,False
2012-05-18 07:00:00,Demand,5372.005198,False
2012-05-18 07:30:00,Demand,5678.156248,False
2012-05-18 08:00:00,Demand,5803.886462,False
2012-05-18 08:30:00,Demand,5795.743682,False
2012-05-18 09:00:00,Demand,5840.941842,False
2012-05-18 09:30:00,Demand,5779.564026,False
2012-05-18 10:00:00,Demand,5725.81704,False
2012-05-18 10:30:00,Demand,5672.9719,False
2012-05-18 11:00:00,Demand,5625.694996,False
2012-05-18 11:30:00,Demand,5580.038352,False
2012-05-18 12:00:00,Demand,5498.157464,False
2012-05-18 12:30:00,Demand,5447.789786,False
2012-05-18 13:00:00,Demand,5458.204078,False
2012-05-18 13:30:00,Demand,5426.182716,False
2012-05-18 14:00:00,Demand,5382.862066,False
2012-05-18 14:30:00,Demand,5307.452804,False
2012-05-18 15:00:00,Demand,5249.711256,False
2012-05-18 15:30:00,Demand,5253.805152,False
2012-05-18 16:00:00,Demand,5321.88579,False
2012-05-18 16:30:00,Demand,5447.218278,False
2012-05-18 17:00:00,Demand,5670.822748,False
2012-05-18 17:30:00,Demand,5947.75617,False
2012-05-18 18:00:00,Demand,5975.351512,False
2012-05-18 18:30:00,Demand,5869.2681,False
2012-05-18 19:00:00,Demand,5692.175572,False
2012-05-18 19:30:00,Demand,5558.953222,False
2012-05-18 20:00:00,Demand,5441.965416,False
2012-05-18 20:30:00,Demand,5317.898016,False
2012-05-18 21:00:00,Demand,5142.959894,False
2012-05-18 21:30:00,Demand,4959.032712,False
2012-05-18 22:00:00,Demand,4818.733568,False
2012-05-18 22:30:00,Demand,4689.870822,False
2012-05-18 23:00:00,Demand,4801.352102,False
2012-05-18 23:30:00,Demand,4659.630194,False
2012-05-19 00:00:00,Demand,4383.45158,False
2012-05-19 00:30:00,Demand,4204.07012,False
2012-05-19 01:00:00,Demand,4339.796946,False
2012-05-19 01:30:00,Demand,4208.233242,False
2012-05-19 02:00:00,Demand,3995.755458,False
2012-05-19 02:30:00,Demand,3829.564706,False
2012-05-19 03:00:00,Demand,3702.120992,False
2012-05-19 03:30:00,Demand,3613.254308,False
2012-05-19 04:00:00,Demand,3582.850712,False
2012-05-19 04:30:00,Demand,3568.477158,False
2012-05-19 05:00:00,Demand,3616.128222,False
2012-05-19 05:30:00,Demand,3676.143208,False
2012-05-19 06:00:00,Demand,3838.665754,False
2012-05-19 06:30:00,Demand,3986.89467,False
2012-05-19 07:00:00,Demand,4133.557862,False
2012-05-19 07:30:00,Demand,4354.952492,False
2012-05-19 08:00:00,Demand,4610.822126,False
2012-05-19 08:30:00,Demand,4803.435844,False
2012-05-19 09:00:00,Demand,4929.619658,False
2012-05-19 09:30:00,Demand,4951.912178,False
2012-05-19 10:00:00,Demand,4948.239368,False
2012-05-19 10:30:00,Demand,4897.732368,False
2012-05-19 11:00:00,Demand,4852.98842,False
2012-05-19 11:30:00,Demand,4806.538026,False
2012-05-19 12:00:00,Demand,4721.469624,False
2012-05-19 12:30:00,Demand,4694.407088,False
2012-05-19 13:00:00,Demand,4682.6628,False
2012-05-19 13:30:00,Demand,4630.223544,False
2012-05-19 14:00:00,Demand,4634.42176,False
2012-05-19 14:30:00,Demand,4599.81718,False
2012-05-19 15:00:00,Demand,4610.230558,False
2012-05-19 15:30:00,Demand,4667.082532,False
2012-05-19 16:00:00,Demand,4754.807644,False
2012-05-19 16:30:00,Demand,4944.186636,False
2012-05-19 17:00:00,Demand,5206.42241,False
2012-05-19 17:30:00,Demand,5505.068816,False
2012-05-19 18:00:00,Demand,5579.003216,False
2012-05-19 18:30:00,Demand,5486.09336,False
2012-05-19 19:00:00,Demand,5313.075502,False
2012-05-19 19:30:00,Demand,5187.173876,False
2012-05-19 20:00:00,Demand,5086.39805,False
2012-05-19 20:30:00,Demand,4959.05498,False
2012-05-19 21:00:00,Demand,4856.815208,False
2012-05-19 21:30:00,Demand,4744.432434,False
2012-05-19 22:00:00,Demand,4656.7322,False
2012-05-19 22:30:00,Demand,4608.166724,False
2012-05-19 23:00:00,Demand,4740.11813,False
2012-05-19 23:30:00,Demand,4624.02214,False
2012-05-20 00:00:00,Demand,4369.482948,False
2012-05-20 00:30:00,Demand,4154.887012,False
2012-05-20 01:00:00,Demand,4292.948538,False
2012-05-20 01:30:00,Demand,4178.55695,False
2012-05-20 02:00:00,Demand,3972.485672,False
2012-05-20 02:30:00,Demand,3811.190532,False
2012-05-20 03:00:00,Demand,3688.565536,False
2012-05-20 03:30:00,Demand,3602.10198,False
2012-05-20 04:00:00,Demand,3547.622958,False
2012-05-20 04:30:00,Demand,3523.559764,False
2012-05-20 05:00:00,Demand,3541.99335,False
2012-05-20 05:30:00,Demand,3584.238746,False
2012-05-20 06:00:00,Demand,3685.48158,False
2012-05-20 06:30:00,Demand,3754.923912,False
2012-05-20 07:00:00,Demand,3783.094052,False
2012-05-20 07:30:00,Demand,3979.610304,False
2012-05-20 08:00:00,Demand,4177.866238,False
2012-05-20 08:30:00,Demand,4338.547124,False
2012-05-20 09:00:00,Demand,4438.34731,False
2012-05-20 09:30:00,Demand,4482.815736,False
2012-05-20 10:00:00,Demand,4504.122204,False
2012-05-20 10:30:00,Demand,4468.222614,False
2012-05-20 11:00:00,Demand,4437.528582,False
2012-05-20 11:30:00,Demand,4409.36421,False
2012-05-20 12:00:00,Demand,4385.155306,False
2012-05-20 12:30:00,Demand,4361.163406,False
2012-05-20 13:00:00,Demand,4362.021506,False
2012-05-20 13:30:00,Demand,4331.80236,False
2012-05-20 14:00:00,Demand,4290.397448,False
2012-05-20 14:30:00,Demand,4281.142066,False
2012-05-20 15:00:00,Demand,4302.38094,False
2012-05-20 15:30:00,Demand,4364.383644,False
2012-05-20 16:00:00,Demand,4475.903232,False
2012-05-20 16:30:00,Demand,4720.70509,False
2012-05-20 17:00:00,Demand,5093.204008,False
2012-05-20 17:30:00,Demand,5555.994374,False
2012-05-20 18:00:00,Demand,5724.526542,False
2012-05-20 18:30:00,Demand,5692.468358,False
2012-05-20 19:00:00,Demand,5589.375544,False
2012-05-20 19:30:00,Demand,5458.722244,False
2012-05-20 20:00:00,Demand,5369.082114,False
2012-05-20 20:30:00,Demand,5268.693188,False
2012-05-20 21:00:00,Demand,5098.45149,False
2012-05-20 21:30:00,Demand,4891.059592,False
2012-05-20 22:00:00,Demand,4724.3986,False
2012-05-20 22:30:00,Demand,4581.126394,False
2012-05-20 23:00:00,Demand,4659.201028,False
2012-05-20 23:30:00,Demand,4547.380594,False
2012-05-21 00:00:00,Demand,4356.471628,False
2012-05-21 00:30:00,Demand,4193.22049,False
2012-05-21 01:00:00,Demand,4362.003642,False
2012-05-21 01:30:00,Demand,4284.056938,False
2012-05-21 02:00:00,Demand,4122.704514,False
2012-05-21 02:30:00,Demand,3981.817838,False
2012-05-21 03:00:00,Demand,3878.751354,False
2012-05-21 03:30:00,Demand,3812.699848,False
2012-05-21 04:00:00,Demand,3810.651834,False
2012-05-21 04:30:00,Demand,3831.872002,False
2012-05-21 05:00:00,Demand,4017.103584,False
2012-05-21 05:30:00,Demand,4280.907624,False
2012-05-21 06:00:00,Demand,4745.664374,False
2012-05-21 06:30:00,Demand,5264.337024,False
2012-05-21 07:00:00,Demand,5685.863548,False
2012-05-21 07:30:00,Demand,6046.979368,False
2012-05-21 08:00:00,Demand,6129.558708,False
2012-05-21 08:30:00,Demand,6081.56756,False
2012-05-21 09:00:00,Demand,6072.481546,False
2012-05-21 09:30:00,Demand,5969.686442,False
2012-05-21 10:00:00,Demand,5847.308544,False
2012-05-21 10:30:00,Demand,5740.262268,False
2012-05-21 11:00:00,Demand,5638.14617,False
2012-05-21 11:30:00,Demand,5563.009578,False
2012-05-21 12:00:00,Demand,5509.095868,False
2012-05-21 12:30:00,Demand,5453.814466,False
2012-05-21 13:00:00,Demand,5467.602968,False
2012-05-21 13:30:00,Demand,5440.657658,False
2012-05-21 14:00:00,Demand,5416.369542,False
2012-05-21 14:30:00,Demand,5385.144322,False
2012-05-21 15:00:00,Demand,5382.69665,False
2012-05-21 15:30:00,Demand,5449.750672,False
2012-05-21 16:00:00,Demand,5572.848076,False
2012-05-21 16:30:00,Demand,5762.954408,False
2012-05-21 17:00:00,Demand,6083.344456,False
2012-05-21 17:30:00,Demand,6438.00231,False
2012-05-21 18:00:00,Demand,6483.357822,False
2012-05-21 18:30:00,Demand,6371.519622,False
2012-05-21 19:00:00,Demand,6218.524384,False
2012-05-21 19:30:00,Demand,6066.038304,False
2012-05-21 20:00:00,Demand,5923.58356,False
2012-05-21 20:30:00,Demand,5764.823704,False
2012-05-21 21:00:00,Demand,5533.615864,False
2012-05-21 21:30:00,Demand,5310.357444,False
2012-05-21 22:00:00,Demand,5087.57406,False
2012-05-21 22:30:00,Demand,4898.423052,False
2012-05-21 23:00:00,Demand,4937.55463,False
2012-05-21 23:30:00,Demand,4782.589202,False
2012-05-22 00:00:00,Demand,4520.29634,False
2012-05-22 00:30:00,Demand,4312.473884,False
2012-05-22 01:00:00,Demand,4471.935866,False
2012-05-22 01:30:00,Demand,4380.268028,False
2012-05-22 02:00:00,Demand,4206.186866,False
2012-05-22 02:30:00,Demand,4058.307996,False
2012-05-22 03:00:00,Demand,3937.110328,False
2012-05-22 03:30:00,Demand,3848.657698,False
2012-05-22 04:00:00,Demand,3831.44456,False
2012-05-22 04:30:00,Demand,3857.081748,False
2012-05-22 05:00:00,Demand,4017.511602,False
2012-05-22 05:30:00,Demand,4255.240466,False
2012-05-22 06:00:00,Demand,4750.17515,False
2012-05-22 06:30:00,Demand,5253.725262,False
2012-05-22 07:00:00,Demand,5595.939002,False
2012-05-22 07:30:00,Demand,5891.743696,False
2012-05-22 08:00:00,Demand,6021.721522,False
2012-05-22 08:30:00,Demand,6021.511972,False
2012-05-22 09:00:00,Demand,6062.909882,False
2012-05-22 09:30:00,Demand,6035.831748,False
2012-05-22 10:00:00,Demand,5983.087414,False
2012-05-22 10:30:00,Demand,5943.610386,False
2012-05-22 11:00:00,Demand,5911.690194,False
2012-05-22 11:30:00,Demand,5868.131528,False
2012-05-22 12:00:00,Demand,5799.188854,False
2012-05-22 12:30:00,Demand,5702.482134,False
2012-05-22 13:00:00,Demand,5696.23594,False
2012-05-22 13:30:00,Demand,5663.10098,False
2012-05-22 14:00:00,Demand,5636.728392,False
2012-05-22 14:30:00,Demand,5618.150346,False
2012-05-22 15:00:00,Demand,5585.097674,False
2012-05-22 15:30:00,Demand,5604.040434,False
2012-05-22 16:00:00,Demand,5688.393908,False
2012-05-22 16:30:00,Demand,5786.84354,False
2012-05-22 17:00:00,Demand,6016.91459,False
2012-05-22 17:30:00,Demand,6335.996382,False
2012-05-22 18:00:00,Demand,6347.877874,False
2012-05-22 18:30:00,Demand,6222.598172,False
2012-05-22 19:00:00,Demand,6053.47112,False
2012-05-22 19:30:00,Demand,5898.049872,False
2012-05-22 20:00:00,Demand,5743.253136,False
2012-05-22 20:30:00,Demand,5577.865428,False
2012-05-22 21:00:00,Demand,5377.577574,False
2012-05-22 21:30:00,Demand,5116.520734,False
2012-05-22 22:00:00,Demand,4927.154096,False
2012-05-22 22:30:00,Demand,4762.450456,False
2012-05-22 23:00:00,Demand,4858.600432,False
2012-05-22 23:30:00,Demand,4700.550306,False
2012-05-23 00:00:00,Demand,4437.28217,False
2012-05-23 00:30:00,Demand,4231.92145,False
2012-05-23 01:00:00,Demand,4394.117386,False
2012-05-23 01:30:00,Demand,4277.51655,False
2012-05-23 02:00:00,Demand,4073.77963,False
2012-05-23 02:30:00,Demand,3903.058852,False
2012-05-23 03:00:00,Demand,3790.975648,False
2012-05-23 03:30:00,Demand,3713.374988,False
2012-05-23 04:00:00,Demand,3693.35875,False
2012-05-23 04:30:00,Demand,3727.969188,False
2012-05-23 05:00:00,Demand,3853.489654,False
2012-05-23 05:30:00,Demand,4090.048964,False
2012-05-23 06:00:00,Demand,4562.891734,False
2012-05-23 06:30:00,Demand,5018.933586,False
2012-05-23 07:00:00,Demand,5326.819872,False
2012-05-23 07:30:00,Demand,5637.104764,False
2012-05-23 08:00:00,Demand,5733.522984,False
2012-05-23 08:30:00,Demand,5685.01067,False
2012-05-23 09:00:00,Demand,5670.931732,False
2012-05-23 09:30:00,Demand,5608.265986,False
2012-05-23 10:00:00,Demand,5542.263492,False
2012-05-23 10:30:00,Demand,5426.202188,False
2012-05-23 11:00:00,Demand,5379.338494,False
2012-05-23 11:30:00,Demand,5333.911532,False
2012-05-23 12:00:00,Demand,5301.686512,False
2012-05-23 12:30:00,Demand,5301.471636,False
2012-05-23 13:00:00,Demand,5340.876372,False
2012-05-23 13:30:00,Demand,5322.342152,False
2012-05-23 14:00:00,Demand,5309.068978,False
2012-05-23 14:30:00,Demand,5238.182432,False
2012-05-23 15:00:00,Demand,5205.300478,False
2012-05-23 15:30:00,Demand,5178.038874,False
2012-05-23 16:00:00,Demand,5252.439704,False
2012-05-23 16:30:00,Demand,5399.416642,False
2012-05-23 17:00:00,Demand,5684.396936,False
2012-05-23 17:30:00,Demand,6054.74566,False
2012-05-23 18:00:00,Demand,6077.46111,False
2012-05-23 18:30:00,Demand,5963.315046,False
2012-05-23 19:00:00,Demand,5791.787638,False
2012-05-23 19:30:00,Demand,5660.971824,False
2012-05-23 20:00:00,Demand,5525.013498,False
2012-05-23 20:30:00,Demand,5400.885352,False
2012-05-23 21:00:00,Demand,5231.496068,False
2012-05-23 21:30:00,Demand,5013.06236,False
2012-05-23 22:00:00,Demand,4809.238518,False
2012-05-23 22:30:00,Demand,4681.417458,False
2012-05-23 23:00:00,Demand,4774.969002,False
2012-05-23 23:30:00,Demand,4639.553178,False
2012-05-24 00:00:00,Demand,4380.654648,False
2012-05-24 00:30:00,Demand,4178.231928,False
2012-05-24 01:00:00,Demand,4336.398,False
2012-05-24 01:30:00,Demand,4232.831702,False
2012-05-24 02:00:00,Demand,4059.982602,False
2012-05-24 02:30:00,Demand,3905.246296,False
2012-05-24 03:00:00,Demand,3805.969588,False
2012-05-24 03:30:00,Demand,3730.39176,False
2012-05-24 04:00:00,Demand,3714.248392,False
2012-05-24 04:30:00,Demand,3752.321884,False
2012-05-24 05:00:00,Demand,3908.132044,False
2012-05-24 05:30:00,Demand,4146.163122,False
2012-05-24 06:00:00,Demand,4593.378238,False
2012-05-24 06:30:00,Demand,5055.908928,False
2012-05-24 07:00:00,Demand,5387.296032,False
2012-05-24 07:30:00,Demand,5683.715172,False
2012-05-24 08:00:00,Demand,5812.743478,False
2012-05-24 08:30:00,Demand,5756.326372,False
2012-05-24 09:00:00,Demand,5739.844748,False
2012-05-24 09:30:00,Demand,5645.484988,False
2012-05-24 10:00:00,Demand,5594.511536,False
2012-05-24 10:30:00,Demand,5597.508706,False
2012-05-24 11:00:00,Demand,5615.429728,False
2012-05-24 11:30:00,Demand,5627.711596,False
2012-05-24 12:00:00,Demand,5610.554266,False
2012-05-24 12:30:00,Demand,5579.017996,False
2012-05-24 13:00:00,Demand,5640.67274,False
2012-05-24 13:30:00,Demand,5663.977006,False
2012-05-24 14:00:00,Demand,5621.425838,False
2012-05-24 14:30:00,Demand,5608.024972,False
2012-05-24 15:00:00,Demand,5598.390236,False
2012-05-24 15:30:00,Demand,5630.353756,False
2012-05-24 16:00:00,Demand,5732.675648,False
2012-05-24 16:30:00,Demand,5898.41256,False
2012-05-24 17:00:00,Demand,6169.829372,False
2012-05-24 17:30:00,Demand,6308.832502,False
2012-05-24 18:00:00,Demand,6395.419464,False
2012-05-24 18:30:00,Demand,6271.64316,False
2012-05-24 19:00:00,Demand,6098.504558,False
2012-05-24 19:30:00,Demand,5970.461794,False
2012-05-24 20:00:00,Demand,5822.39711,False
2012-05-24 20:30:00,Demand,5666.482296,False
2012-05-24 21:00:00,Demand,5426.672666,False
2012-05-24 21:30:00,Demand,5187.678276,False
2012-05-24 22:00:00,Demand,4974.756476,False
2012-05-24 22:30:00,Demand,4805.312246,False
2012-05-24 23:00:00,Demand,4893.56656,False
2012-05-24 23:30:00,Demand,4746.534466,False
2012-05-25 00:00:00,Demand,4515.666024,False
2012-05-25 00:30:00,Demand,4296.904398,False
2012-05-25 01:00:00,Demand,4426.061388,False
2012-05-25 01:30:00,Demand,4317.815478,False
2012-05-25 02:00:00,Demand,4114.65229,False
2012-05-25 02:30:00,Demand,3965.139824,False
2012-05-25 03:00:00,Demand,3864.218864,False
2012-05-25 03:30:00,Demand,3782.780494,False
2012-05-25 04:00:00,Demand,3770.469738,False
2012-05-25 04:30:00,Demand,3797.47963,False
2012-05-25 05:00:00,Demand,3920.616144,False
2012-05-25 05:30:00,Demand,4073.563234,False
2012-05-25 06:00:00,Demand,4529.860232,False
2012-05-25 06:30:00,Demand,5005.331712,False
2012-05-25 07:00:00,Demand,5408.365128,False
2012-05-25 07:30:00,Demand,5785.33487,False
2012-05-25 08:00:00,Demand,6002.02875,False
2012-05-25 08:30:00,Demand,6075.843742,False
2012-05-25 09:00:00,Demand,6192.827922,False
2012-05-25 09:30:00,Demand,6214.330898,False
2012-05-25 10:00:00,Demand,6235.109256,False
2012-05-25 10:30:00,Demand,6265.79757,False
2012-05-25 11:00:00,Demand,6289.286448,False
2012-05-25 11:30:00,Demand,6328.277976,False
2012-05-25 12:00:00,Demand,6345.185006,False
2012-05-25 12:30:00,Demand,6324.251958,False
2012-05-25 13:00:00,Demand,6375.833062,False
2012-05-25 13:30:00,Demand,6364.680346,False
2012-05-25 14:00:00,Demand,6376.870558,False
2012-05-25 14:30:00,Demand,6347.4186,False
2012-05-25 15:00:00,Demand,6287.178058,False
2012-05-25 15:30:00,Demand,6287.702956,False
2012-05-25 16:00:00,Demand,6347.019512,False
2012-05-25 16:30:00,Demand,6448.006916,False
2012-05-25 17:00:00,Demand,6550.837762,False
2012-05-25 17:30:00,Demand,6688.27374,False
2012-05-25 18:00:00,Demand,6590.360586,False
2012-05-25 18:30:00,Demand,6446.871284,False
2012-05-25 19:00:00,Demand,6269.995344,False
2012-05-25 19:30:00,Demand,6104.574086,False
2012-05-25 20:00:00,Demand,5943.227974,False
2012-05-25 20:30:00,Demand,5761.235276,False
2012-05-25 21:00:00,Demand,5523.486184,False
2012-05-25 21:30:00,Demand,5297.986166,False
2012-05-25 22:00:00,Demand,5095.258334,False
2012-05-25 22:30:00,Demand,4920.203722,False
2012-05-25 23:00:00,Demand,5001.46783,False
2012-05-25 23:30:00,Demand,4845.634838,False
2012-05-26 00:00:00,Demand,4602.774542,False
2012-05-26 00:30:00,Demand,4364.175018,False
2012-05-26 01:00:00,Demand,4468.135,False
2012-05-26 01:30:00,Demand,4289.091038,False
2012-05-26 02:00:00,Demand,4062.516434,False
2012-05-26 02:30:00,Demand,3897.049894,False
2012-05-26 03:00:00,Demand,3787.453542,False
2012-05-26 03:30:00,Demand,3690.683408,False
2012-05-26 04:00:00,Demand,3634.689926,False
2012-05-26 04:30:00,Demand,3614.850884,False
2012-05-26 05:00:00,Demand,3649.342244,False
2012-05-26 05:30:00,Demand,3715.71165,False
2012-05-26 06:00:00,Demand,3881.758082,False
2012-05-26 06:30:00,Demand,4020.474236,False
2012-05-26 07:00:00,Demand,4136.512044,False
2012-05-26 07:30:00,Demand,4371.821478,False
2012-05-26 08:00:00,Demand,4597.809782,False
2012-05-26 08:30:00,Demand,4756.264152,False
2012-05-26 09:00:00,Demand,4909.138766,False
2012-05-26 09:30:00,Demand,4930.38628,False
2012-05-26 10:00:00,Demand,4933.112484,False
2012-05-26 10:30:00,Demand,4909.297964,False
2012-05-26 11:00:00,Demand,4873.95111,False
2012-05-26 11:30:00,Demand,4826.108032,False
2012-05-26 12:00:00,Demand,4749.09243,False
2012-05-26 12:30:00,Demand,4674.995656,False
2012-05-26 13:00:00,Demand,4636.55639,False
2012-05-26 13:30:00,Demand,4579.896548,False
2012-05-26 14:00:00,Demand,4567.01979,False
2012-05-26 14:30:00,Demand,4591.957692,False
2012-05-26 15:00:00,Demand,4622.432858,False
2012-05-26 15:30:00,Demand,4683.846784,False
2012-05-26 16:00:00,Demand,4803.72726,False
2012-05-26 16:30:00,Demand,5042.39568,False
2012-05-26 17:00:00,Demand,5339.34836,False
2012-05-26 17:30:00,Demand,5590.974734,False
2012-05-26 18:00:00,Demand,5568.42422,False
2012-05-26 18:30:00,Demand,5446.115786,False
2012-05-26 19:00:00,Demand,5266.671226,False
2012-05-26 19:30:00,Demand,5133.305034,False
2012-05-26 20:00:00,Demand,5015.480126,False
2012-05-26 20:30:00,Demand,4941.196422,False
2012-05-26 21:00:00,Demand,4811.304664,False
2012-05-26 21:30:00,Demand,4762.424952,False
2012-05-26 22:00:00,Demand,4675.67524,False
2012-05-26 22:30:00,Demand,4561.589756,False
2012-05-26 23:00:00,Demand,4669.789396,False
